,equal_weight,regime_based
1990-02-28,,0.02542497635156774
1990-03-31,,0.02497664949942293
1990-04-30,,-0.033952832354631396
1990-05-31,,0.14416338824004182
1990-06-30,,0.008694831871345135
1990-07-31,,-0.03918514021678128
1990-08-31,,-0.11712538383599745
1990-09-30,,-0.07129756437183041
1990-10-31,,0.0016515813019164886
1990-11-30,,0.0016515813019536481
1990-12-31,,0.00165158130193407
1991-01-31,,0.13720645191609968
1991-02-28,,0.07446940954095864
1991-03-31,,0.052268382430760575
1991-04-30,,-0.0032270199215779474
1991-05-31,,0.052399589310028055
1991-06-30,,-0.07676443614294977
1991-07-31,,0.06241696170396891
1991-08-31,,0.04441497594347235
1991-09-30,,-0.005805357845195113
1991-10-31,,0.01571019593363943
1991-11-30,,-0.03143939840809283
1991-12-31,,0.14725891968912574
1992-01-31,,0.011053593267419632
1992-02-29,,0.018904533944478205
1992-03-31,,-0.05405086523079825
1992-04-30,,-0.022968357328816465
1992-05-31,,0.01670617455614123
1992-06-30,,-0.035859870083670614
1992-07-31,,0.03453141222757236
1992-08-31,,-0.03291762114395346
1992-09-30,,0.03396976017618475
1992-10-31,,0.03661316112198549
1992-11-30,,0.05566134092230202
1992-12-31,,0.021526755359200674
1993-01-31,,0.022508953913918966
1993-02-28,,-0.03421019873144407
1993-03-31,,0.02216746778551968
1993-04-30,,-0.04497552913392065
1993-05-31,,0.06360168826973511
1993-06-30,,-0.003424426275488902
1993-07-31,,-0.02642508167006546
1993-08-31,,0.049210534887162184
1993-09-30,,0.015281254917166514
1993-10-31,,0.020917680397794795
1993-11-30,,-0.011462367227127637
1993-12-31,,0.023643582503964505
1994-01-31,,0.037276757538371515
1994-02-28,,-0.012403612043188319
1994-03-31,,-0.06302579651452682
1994-04-30,,-0.014445928880601236
1994-05-31,,0.014232560008530442
1994-06-30,,-0.042406164589673404
1994-07-31,,0.028641219373301743
1994-08-31,,0.06339427978139588
1994-09-30,,-0.015341849922418887
1994-10-31,,0.040531546511842584
1994-11-30,,-0.025688860020402216
1994-12-31,,0.0026619646601222123
1995-01-31,,0.009027364731212554
1995-02-28,,0.057875120404497715
1995-03-31,,0.031937334489394384
1995-04-30,,0.04324529071423605
1995-05-31,,0.03849995383066726
1995-06-30,,0.07716708674889212
1995-07-31,,0.049444120534061727
1995-08-31,,0.009487143391566
1995-09-30,,0.02234166223469654
1995-10-31,,0.014535208032067997
1995-11-30,,0.007030201359261266
1995-12-31,,-0.014789836319057078
1996-01-31,,0.02901059845780703
1996-02-29,,0.03641483129203039
1996-03-31,,-0.010897454957996171
1996-04-30,,0.06659329557293309
1996-05-31,,0.033225780264346444
1996-06-30,,-0.013700835091347749
1996-07-31,,-0.05584646566390703
1996-08-31,,0.03508784340274277
1996-09-30,,0.09224503639731238
1996-10-31,,0.021771489034422768
1996-11-30,,0.09696878211609714
1996-12-31,,-0.017316445871300518
1997-01-31,,0.10141257755496091
1997-02-28,,-0.04897700295520178
1997-03-31,,-0.0559490317046162
1997-04-30,,0.08374858507417077
1997-05-31,,0.08296251696148359
1997-06-30,,0.014202489863210065
1997-07-31,,0.12814338153857266
1997-08-31,,-0.03978619040627564
1997-09-30,,0.03294261894990889
1997-10-31,,-0.05756779472020969
1997-11-30,,0.03547013677715567
1997-12-31,,-0.030544712035701877
1998-01-31,,0.054744336080458644
1998-02-28,,0.0983675293279455
1998-03-31,,0.03250340678863881
1998-04-30,,0.0174227652259745
1998-05-31,,-0.0350475669581037
1998-06-30,,0.09070287475568532
1998-07-31,,0.014660832204215265
1998-08-31,,-0.16241575400134248
1998-09-30,,0.13685235329227707
1998-10-31,,0.05506600864811406
1998-11-30,,0.09325670609882546
1998-12-31,,0.1345758910207747
1999-01-31,,0.11831670232156469
1999-02-28,,-0.07346336612447824
1999-03-31,,0.0751355082287104
1999-04-30,,0.0225070770233651
1999-05-31,,-0.022941097631340442
1999-06-30,,0.08352061847034829
1999-07-31,,-0.01835847776690011
1999-08-31,,0.03436460744924963
1999-09-30,,-0.006730078284767059
1999-10-31,,0.0844211487442729
1999-11-30,,0.08965689960813193
1999-12-31,,0.1859556302814322
2000-01-31,,-0.04142442870147506
2000-02-29,,0.12838751577473317
2000-03-31,,0.051172260552775184
2000-04-30,,-0.10742413802602839
2000-05-31,,-0.08880804393717977
2000-06-30,,0.09856739087735533
2000-07-31,,-0.03336743462208609
2000-08-31,,0.10829893686760113
2000-09-30,,-0.10233753663205085
2000-10-31,-0.0010367258230367324,-0.05680864071476531
2000-11-30,-0.04009702151249543,-0.18699318703097945
2000-12-31,0.010951771083355544,-0.04371532011327375
2001-01-31,0.02304638443740563,0.08380199472097867
2001-02-28,-0.05211554974348036,-0.20848146727472883
2001-03-31,-0.03875791305219087,-0.13955002790498777
2001-04-30,0.03662053102330742,0.14527685871172608
2001-05-31,0.0032348963893153115,-0.0182352953576478
2001-06-30,-0.018211994352279316,0.0029663318897867755
2001-07-31,0.005268760630408288,-0.056952955324288915
2001-08-31,-0.03368918710273221,-0.10605383758561705
2001-09-30,-0.043614966793652725,-0.16389026208684165
2001-10-31,0.022011894896155005,0.11952455680341054
2001-11-30,0.03224219896037521,0.13892223277041724
2001-12-31,-0.006435377336199011,-0.005596141734535728
2002-01-31,-0.0067299203892206005,-0.01656896635024636
2002-02-28,-0.007264921429031433,-0.09006643813193059
2002-03-31,0.004327718001627054,0.058471326801916135
2002-04-30,-0.024899356039336344,-0.10126903580058029
2002-05-31,-0.0010083047471410415,-0.039020896264322855
2002-06-30,-0.041599402117266135,-0.11088060261565365
2002-07-31,-0.034813321091578926,-0.08302153398459355
2002-08-31,0.012195703665987611,-0.012285328992300915
2002-09-30,-0.05634998138458429,-0.11445690163983953
2002-10-31,0.047771142428228816,0.1566739722176962
2002-11-30,0.026559679414567938,0.10575755641082688
2002-12-31,-0.027200628389036495,-0.09999227096332909
2003-01-31,-0.019599863723259746,-0.008261499631313804
2003-02-28,-0.0011669881765566936,0.012845747708223531
2003-03-31,-0.0013042472863320949,0.007975824028754571
2003-04-30,0.049496975733481816,0.08433784314991824
2003-05-31,0.044220007524671215,0.07315195504542168
2003-06-30,0.0013340112208094276,0.005676741021026093
2003-07-31,-0.013469610650317154,0.04826529402855344
2003-08-31,0.014000951419863883,0.04028348166897977
2003-09-30,0.0039287293698595524,-0.023004859475278864
2003-10-31,0.024852653423292057,0.07485506156689084
2003-11-30,0.00466680338607528,0.006626999974074279
2003-12-31,0.029958636197434885,0.03716272447969659
2004-01-31,0.014541279916295658,0.015529741087896958
2004-02-29,0.014157340165431308,-0.006673700587026659
2004-03-31,-0.009706824253453082,-0.016752231250821304
2004-04-30,-0.027079773280709388,-0.024600923803340922
2004-05-31,0.004987626619498453,0.03485071237210992
2004-06-30,0.008802417189836207,0.0283138034363059
2004-07-31,-0.015486136697240614,-0.061553502575824696
2004-08-31,0.011307488664556643,-0.012994551091415025
2004-09-30,0.0026437512290062412,0.02475804567741422
2004-10-31,0.011738179954852513,0.03930692953858764
2004-11-30,0.01572705176967095,0.05124407832284466
2004-12-31,0.021213409198156927,0.028798173285461078
2005-01-31,-0.014001832941297686,-0.049838274928864584
2005-02-28,0.004124821969866544,0.0037362363532074906
2005-03-31,-0.015006136771714295,-0.01889371976657412
2005-04-30,-0.004171372124525495,-0.03197435393753785
2005-05-31,0.023075809912897816,0.061623764593216564
2005-06-30,0.0021298232267311424,-0.0178186421666963
2005-07-31,0.012822950754763073,0.05818230346130086
2005-08-31,0.00024970074514092406,-0.01234243250550028
2005-09-30,-0.006457399362274475,0.014345004471725598
2005-10-31,-0.015989338470489712,-0.014795140370660832
2005-11-30,0.022149141472146326,0.052087919582162134
